Model	Displ	Cyl	Trans	Drive	Fuel	Cert Region	Stnd	Stnd Description	Underhood ID	Veh Class	Air Pollution Score	City MPG	Hwy MPG	Cmb MPG	Greenhouse Gas Score	SmartWay	Comb CO2
PORSCHE Panamera 4 Executive	3	6	AMS-8	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	JPRXV03.0PV6	large car	5	21	27	23	5	No	378
PORSCHE Panamera 4 Executive	3	6	AMS-8	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JPRXV03.0PV6	large car	5	21	27	23	5	No	378
PORSCHE Panamera 4 ST	3	6	AMS-8	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	JPRXV03.0PV6	large car	5	20	26	23	5	No	390
PORSCHE Panamera 4 ST	3	6	AMS-8	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JPRXV03.0PV6	large car	5	20	26	23	5	No	390
PORSCHE Panamera 4 e-Hybrid	2.9	6	AMS-8	4WD	Gasoline/Electricity	CA	L3ULEV70	California LEV-III ULEV70	JPRXV02.9PH6	large car	5	20/40	25/57	22/46	8	Yes	260
PORSCHE Panamera 4 e-Hybrid	2.9	6	AMS-8	4WD	Gasoline/Electricity	FA	T3B70	Federal Tier 3 Bin 70	JPRXV02.9PH6	large car	5	20/40	25/57	22/46	8	Yes	260
PORSCHE Panamera 4 e-Hybrid Executive	2.9	6	AMS-8	4WD	Gasoline/Electricity	CA	L3ULEV70	California LEV-III ULEV70	JPRXV02.9PH6	large car	5	20/40	25/57	22/46	8	Yes	260
PORSCHE Panamera 4 e-Hybrid Executive	2.9	6	AMS-8	4WD	Gasoline/Electricity	FA	T3B70	Federal Tier 3 Bin 70	JPRXV02.9PH6	large car	5	20/40	25/57	22/46	8	Yes	260
PORSCHE Panamera 4 e-Hybrid ST	2.9	6	AMS-8	4WD	Gasoline/Electricity	CA	L3ULEV70	California LEV-III ULEV70	JPRXV02.9PH6	large car	5	20/40	25/57	22/46	8	Yes	260
PORSCHE Panamera 4 e-Hybrid ST	2.9	6	AMS-8	4WD	Gasoline/Electricity	FA	T3B70	Federal Tier 3 Bin 70	JPRXV02.9PH6	large car	5	20/40	25/57	22/46	8	Yes	260
PORSCHE Panamera 4S	2.9	6	AMS-8	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	JPRXV03.0PV6	large car	5	21	28	23	5	No	378
PORSCHE Panamera 4S	2.9	6	AMS-8	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JPRXV03.0PV6	large car	5	21	28	23	5	No	378
PORSCHE Panamera 4S Executive	2.9	6	AMS-8	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	JPRXV03.0PV6	large car	5	21	28	23	5	No	378
PORSCHE Panamera 4S Executive	2.9	6	AMS-8	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JPRXV03.0PV6	large car	5	21	28	23	5	No	378
PORSCHE Panamera 4S ST	2.9	6	AMS-8	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	JPRXV03.0PV6	large car	5	20	26	22	4	No	401
PORSCHE Panamera 4S ST	2.9	6	AMS-8	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JPRXV03.0PV6	large car	5	20	26	22	4	No	401
PORSCHE Panamera Turbo	4	8	AMS-8	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JPRXV04.0PV8	large car	3	18	25	21	4	No	420
PORSCHE Panamera Turbo	4	8	AMS-8	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JPRXV04.0PV8	large car	3	18	25	21	4	No	420
PORSCHE Panamera Turbo Executive	4	8	AMS-8	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JPRXV04.0PV8	large car	3	18	25	21	4	No	420
PORSCHE Panamera Turbo Executive	4	8	AMS-8	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JPRXV04.0PV8	large car	3	18	25	21	4	No	420
PORSCHE Panamera Turbo S e-Hybrid	4	8	AMS-8	4WD	Gasoline/Electricity	CA	L3ULEV125	California LEV-III ULEV125	JPRXV04.0PH8	large car	3	19/48	23/51	21/49	7	Yes	281
PORSCHE Panamera Turbo S e-Hybrid	4	8	AMS-8	4WD	Gasoline/Electricity	FA	T3B125	Federal Tier 3 Bin 125	JPRXV04.0PH8	large car	3	19/48	23/51	21/49	7	Yes	281
PORSCHE Panamera Turbo S e-Hybrid Exec	4	8	AMS-8	4WD	Gasoline/Electricity	CA	L3ULEV125	California LEV-III ULEV125	JPRXV04.0PH8	large car	3	19/48	23/51	21/49	7	Yes	281
PORSCHE Panamera Turbo S e-Hybrid Exec	4	8	AMS-8	4WD	Gasoline/Electricity	FA	T3B125	Federal Tier 3 Bin 125	JPRXV04.0PH8	large car	3	19/48	23/51	21/49	7	Yes	281
PORSCHE Panamera Turbo S e-Hybrid ST	4	8	AMS-8	4WD	Gasoline/Electricity	CA	L3ULEV125	California LEV-III ULEV125	JPRXV04.0PH8	large car	3	19/48	23/51	21/49	7	Yes	281
PORSCHE Panamera Turbo S e-Hybrid ST	4	8	AMS-8	4WD	Gasoline/Electricity	FA	T3B125	Federal Tier 3 Bin 125	JPRXV04.0PH8	large car	3	19/48	23/51	21/49	7	Yes	281
PORSCHE Panamera Turbo ST	4	8	AMS-8	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JPRXV04.0PV8	large car	3	18	23	20	4	No	449
PORSCHE Panamera Turbo ST	4	8	AMS-8	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JPRXV04.0PV8	large car	3	18	23	20	4	No	449
RAM 1500	3	6	Auto-8	2WD	Diesel	CA	L2	California LEV-II LEV	JCRXT03.05PV	pickup	1	20	27	23	4	No	448
RAM 1500	3	6	Auto-8	2WD	Diesel	FA	T3B160	Federal Tier 3 Bin 160	JCRXT03.05PV	pickup	1	20	27	23	4	No	448
RAM 1500	3	6	Auto-8	4WD	Diesel	CA	L2	California LEV-II LEV	JCRXT03.05PV	pickup	1	19	27	22	3	No	465
RAM 1500	3	6	Auto-8	4WD	Diesel	FA	T3B160	Federal Tier 3 Bin 160	JCRXT03.05PV	pickup	1	19	27	22	3	No	465
RAM 1500	3.6	6	Auto-8	2WD	Ethanol/Gas	CA	T3B110	Federal Tier 3 Transitional Bin 110	JCRXT03.65PB	pickup	3	12/17	17/25	14/20	4	No	455/450
RAM 1500	3.6	6	Auto-8	2WD	Ethanol/Gas	FA	T3B110	Federal Tier 3 Transitional Bin 110	JCRXT03.65PB	pickup	3	12/17	17/25	14/20	4	No	455/450
RAM 1500	3.6	6	Auto-8	4WD	Ethanol/Gas	CA	T3B110	Federal Tier 3 Transitional Bin 110	JCRXT03.65PB	pickup	3	11/16	16/23	13/19	3	No	482/475
RAM 1500	3.6	6	Auto-8	4WD	Ethanol/Gas	FA	T3B110	Federal Tier 3 Transitional Bin 110	JCRXT03.65PB	pickup	3	11/16	16/23	13/19	3	No	482/475
RAM 1500	5.7	8	Auto-6	4WD	Gasoline	CA	T3B110	Federal Tier 3 Transitional Bin 110	JCRXT05.75P2	pickup	3	13	18	14	1	No	614
RAM 1500	5.7	8	Auto-6	4WD	Gasoline	FA	T3B110	Federal Tier 3 Transitional Bin 110	JCRXT05.75P2	pickup	3	13	18	14	1	No	614
RAM 1500	5.7	8	Auto-8	2WD	Gasoline	CA	T3B110	Federal Tier 3 Transitional Bin 110	JCRXT05.75P2	pickup	3	15	22	17	3	No	513
RAM 1500	5.7	8	Auto-8	2WD	Gasoline	FA	T3B110	Federal Tier 3 Transitional Bin 110	JCRXT05.75P2	pickup	3	15	22	17	3	No	513
RAM 1500	5.7	8	Auto-8	4WD	Gasoline	CA	T3B110	Federal Tier 3 Transitional Bin 110	JCRXT05.75P2	pickup	3	15	21	17	3	No	527
RAM 1500	5.7	8	Auto-8	4WD	Gasoline	FA	T3B110	Federal Tier 3 Transitional Bin 110	JCRXT05.75P2	pickup	3	15	21	17	3	No	527
RAM Promaster City	2.4	4	Auto-9	2WD	Gasoline	CA	T3B110	Federal Tier 3 Transitional Bin 110	JCRXT02.45P0	special purpose	3	21	28	24	5	No	374
RAM Promaster City	2.4	4	Auto-9	2WD	Gasoline	FA	T3B110	Federal Tier 3 Transitional Bin 110	JCRXT02.45P0	special purpose	3	21	28	24	5	No	374
ROLLS-ROYCE Dawn	6.6	12	SemiAuto-8	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JRRGV06.8N74	small car	3	12	18	14	1	No	634
ROLLS-ROYCE Dawn	6.6	12	SemiAuto-8	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JRRGV06.8N74	small car	3	12	18	14	1	No	634
ROLLS-ROYCE Ghost	6.6	12	SemiAuto-8	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JRRGV06.8N74	large car	3	12	18	14	1	No	634
ROLLS-ROYCE Ghost	6.6	12	SemiAuto-8	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JRRGV06.8N74	large car	3	12	18	14	1	No	634
ROLLS-ROYCE Ghost EWB	6.6	12	SemiAuto-8	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JRRGV06.8N74	large car	3	12	18	14	1	No	634
ROLLS-ROYCE Ghost EWB	6.6	12	SemiAuto-8	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JRRGV06.8N74	large car	3	12	18	14	1	No	634
ROLLS-ROYCE Phantom	6.7	12	SemiAuto-8	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JRRGV06.8N74	large car	3	12	19	14	1	No	623
ROLLS-ROYCE Phantom	6.7	12	SemiAuto-8	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JRRGV06.8N74	large car	3	12	19	14	1	No	623
ROLLS-ROYCE Phantom EWB	6.7	12	SemiAuto-8	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JRRGV06.8N74	large car	3	12	19	14	1	No	623
ROLLS-ROYCE Phantom EWB	6.7	12	SemiAuto-8	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JRRGV06.8N74	large car	3	12	19	14	1	No	623
ROLLS-ROYCE Wraith	6.6	12	SemiAuto-8	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JRRGV06.8N74	midsize car	3	12	19	14	1	No	613
ROLLS-ROYCE Wraith	6.6	12	SemiAuto-8	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JRRGV06.8N74	midsize car	3	12	19	14	1	No	613
RUF TURBO12/CTR3	3.8	6	Man-7	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JRAXV03.8T12	small car	3	16	19	17	3	No	514
SMART ForTwo ed	N/A	N/A	Auto-1	2WD	Electricity	FA	T3B0	Federal Tier 3 Bin 0	JMBXV00.0ED1	small car	10	124	94	108	10	Elite	0
SMART ForTwo ed	N/A	N/A	Auto-1	2WD	Electricity	CA	ZEV	California ZEV	JMBXV00.0ED1	small car	10	124	94	108	10	Elite	0
SMART ForTwo ed	N/A	N/A	Auto-1	2WD	Electricity	FA	T3B0	Federal Tier 3 Bin 0	JMBXV00.0ED2	small car	10	112	91	102	10	Elite	0
SMART ForTwo ed	N/A	N/A	Auto-1	2WD	Electricity	CA	ZEV	California ZEV	JMBXV00.0ED2	small car	10	112	91	102	10	Elite	0
SUBARU BRZ	2	4	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	JFJXV02.0AJM	small car	1	21	29	24	5	No	369
SUBARU BRZ	2	4	Man-6	2WD	Gasoline	FA	T3B160	Federal Tier 3 Bin 160	JFJXV02.0AJM	small car	1	21	29	24	5	No	369
SUBARU BRZ	2	4	SemiAuto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	JFJXV02.0AJM	small car	1	24	33	27	6	No	322
SUBARU BRZ	2	4	SemiAuto-6	2WD	Gasoline	FA	T3B160	Federal Tier 3 Bin 160	JFJXV02.0AJM	small car	1	24	33	27	6	No	322
SUBARU BRZ tS	2	4	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	JFJXV02.0AJM	small car	1	20	27	23	5	No	384
SUBARU BRZ tS	2	4	Man-6	2WD	Gasoline	FA	T3B160	Federal Tier 3 Bin 160	JFJXV02.0AJM	small car	1	20	27	23	5	No	384
SUBARU Crosstrek	2	4	Man-6	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JFJXJ02.0BUY	small SUV	7	23	29	25	5	No	353
SUBARU Crosstrek	2	4	Man-6	4WD	Gasoline	FA	T3B50	Federal Tier 3 Bin 50	JFJXJ02.0BUY	small SUV	6	23	29	25	5	No	353
SUBARU Crosstrek	2	4	SCV-7	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JFJXJ02.0BUY	small SUV	7	27	33	29	6	No	301
SUBARU Crosstrek	2	4	SCV-7	4WD	Gasoline	FA	T3B50	Federal Tier 3 Bin 50	JFJXJ02.0BUY	small SUV	6	27	33	29	6	No	301
SUBARU Forester	2	4	SCV-8	4WD	Gasoline	CA	L2	California LEV-II LEV	JFJXJ02.0FPT	small SUV	1	23	27	25	5	No	359
SUBARU Forester	2	4	SCV-8	4WD	Gasoline	FA	T3B160	Federal Tier 3 Bin 160	JFJXJ02.0FPT	small SUV	1	23	27	25	5	No	359
SUBARU Forester	2.5	4	Man-6	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JFJXJ02.5HRV	small SUV	7	22	28	24	5	No	368
SUBARU Forester	2.5	4	Man-6	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JFJXJ02.5HRV	small SUV	5	22	28	24	5	No	368
SUBARU Forester	2.5	4	SCV-6	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JFJXJ02.5HRV	small SUV	7	26	32	28	6	No	315
SUBARU Forester	2.5	4	SCV-6	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JFJXJ02.5HRV	small SUV	5	26	32	28	6	No	315
SUBARU Impreza	2	4	Man-5	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JFJXJ02.0BUY	midsize car	7	24	32	27	6	No	331
SUBARU Impreza	2	4	Man-5	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JFJXJ02.0BUY	station wagon	7	24	31	26	5	No	335
SUBARU Impreza	2	4	Man-5	4WD	Gasoline	FA	T3B50	Federal Tier 3 Bin 50	JFJXJ02.0BUY	midsize car	6	24	32	27	6	No	331
SUBARU Impreza	2	4	Man-5	4WD	Gasoline	FA	T3B50	Federal Tier 3 Bin 50	JFJXJ02.0BUY	station wagon	6	24	31	26	5	No	335
SUBARU Impreza	2	4	SCV-7	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JFJXJ02.0BUY	midsize car	7	28	38	32	7	Yes	282
SUBARU Impreza	2	4	SCV-7	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JFJXJ02.0BUY	station wagon	7	28	37	31	7	Yes	282
SUBARU Impreza	2	4	SCV-7	4WD	Gasoline	FA	T3B50	Federal Tier 3 Bin 50	JFJXJ02.0BUY	midsize car	6	28	38	32	7	Yes	282
SUBARU Impreza	2	4	SCV-7	4WD	Gasoline	FA	T3B50	Federal Tier 3 Bin 50	JFJXJ02.0BUY	station wagon	6	28	37	31	7	Yes	282
SUBARU Impreza Sport	2	4	Man-5	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JFJXJ02.0BUY	midsize car	7	23	31	26	5	No	337
SUBARU Impreza Sport	2	4	Man-5	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JFJXJ02.0BUY	station wagon	7	22	30	25	5	No	351
SUBARU Impreza Sport	2	4	Man-5	4WD	Gasoline	FA	T3B50	Federal Tier 3 Bin 50	JFJXJ02.0BUY	midsize car	6	23	31	26	5	No	337
SUBARU Impreza Sport	2	4	Man-5	4WD	Gasoline	FA	T3B50	Federal Tier 3 Bin 50	JFJXJ02.0BUY	station wagon	6	22	30	25	5	No	351
SUBARU Impreza Sport	2	4	SCV-7	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JFJXJ02.0BUY	midsize car	7	27	36	30	7	Yes	291
SUBARU Impreza Sport	2	4	SCV-7	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JFJXJ02.0BUY	station wagon	7	27	35	30	7	Yes	292
SUBARU Impreza Sport	2	4	SCV-7	4WD	Gasoline	FA	T3B50	Federal Tier 3 Bin 50	JFJXJ02.0BUY	midsize car	6	27	36	30	7	Yes	291
SUBARU Impreza Sport	2	4	SCV-7	4WD	Gasoline	FA	T3B50	Federal Tier 3 Bin 50	JFJXJ02.0BUY	station wagon	6	27	35	30	7	Yes	292
SUBARU Legacy	2.5	4	SCV-7	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JFJXJ02.5HRV	midsize car	7	25	34	29	6	No	311
SUBARU Legacy	2.5	4	SCV-7	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JFJXJ02.5HRV	midsize car	5	25	34	29	6	No	311
SUBARU Legacy	3.6	6	SCV-6	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JFJXJ03.6KTX	midsize car	3	20	28	23	5	No	387
SUBARU Legacy	3.6	6	SCV-6	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JFJXJ03.6KTX	midsize car	3	20	28	23	5	No	387
SUBARU Outback	2.5	4	SCV-7	4WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JFJXJ02.5HRV	small SUV	7	25	32	28	6	No	320
SUBARU Outback	2.5	4	SCV-7	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JFJXJ02.5HRV	small SUV	5	25	32	28	6	No	320
SUBARU Outback	3.6	6	SCV-6	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JFJXJ03.6KTX	small SUV	3	20	27	22	4	No	398
SUBARU Outback	3.6	6	SCV-6	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JFJXJ03.6KTX	small SUV	3	20	27	22	4	No	398
SUBARU WRX	2	4	Man-6	4WD	Gasoline	CA	L2	California LEV-II LEV	JFJXJ02.0FPT	small car	1	21	27	23	5	No	383
SUBARU WRX	2	4	Man-6	4WD	Gasoline	FA	T3B160	Federal Tier 3 Bin 160	JFJXJ02.0FPT	small car	1	21	27	23	5	No	383
SUBARU WRX	2	4	SCV-8	4WD	Gasoline	CA	L2	California LEV-II LEV	JFJXJ02.0FPT	small car	1	18	24	21	4	No	420
SUBARU WRX	2	4	SCV-8	4WD	Gasoline	FA	T3B160	Federal Tier 3 Bin 160	JFJXJ02.0FPT	small car	1	18	24	21	4	No	420
SUBARU WRX	2.5	4	Man-6	4WD	Gasoline	CA	L2	California LEV-II LEV	JFJXV02.5PHU	small car	1	17	22	19	3	No	471
SUBARU WRX	2.5	4	Man-6	4WD	Gasoline	FA	T3B160	Federal Tier 3 Bin 160	JFJXV02.5PHU	small car	1	17	22	19	3	No	471
SUBARU WRX STI Type RA	2.5	4	Man-6	4WD	Gasoline	CA	L3LEV160	California LEV-III LEV160	JFJXV02.5JHZ	small car	1	16	22	18	3	No	477
SUBARU WRX STI Type RA	2.5	4	Man-6	4WD	Gasoline	FA	T3B160	Federal Tier 3 Bin 160	JFJXV02.5JHZ	small car	1	16	22	18	3	No	477
TESLA Model 3 Long Range	N/A	N/A	Auto-1	4WD	Electricity	FA	T3B0	Federal Tier 3 Bin 0	JTSLV00.0L23	midsize car	10	120	112	116	10	Elite	0
TESLA Model 3 Long Range	N/A	N/A	Auto-1	4WD	Electricity	CA	ZEV	California ZEV	JTSLV00.0L23	midsize car	10	120	112	116	10	Elite	0
TESLA Model 3 Long Range Performance	N/A	N/A	Auto-1	4WD	Electricity	FA	T3B0	Federal Tier 3 Bin 0	JTSLV00.0L23	midsize car	10	120	112	116	10	Elite	0
TESLA Model 3 Long Range Performance	N/A	N/A	Auto-1	4WD	Electricity	CA	ZEV	California ZEV	JTSLV00.0L23	midsize car	10	120	112	116	10	Elite	0
TESLA Model 4 Long Range	N/A	N/A	Auto-1	2WD	Electricity	FA	T3B0	Federal Tier 3 Bin 0	JTSLV00.0L13	midsize car	10	136	123	130	10	Elite	0
TESLA Model 4 Long Range	N/A	N/A	Auto-1	2WD	Electricity	CA	ZEV	California ZEV	JTSLV00.0L13	midsize car	10	136	123	130	10	Elite	0
TESLA Model S 100D	N/A	N/A	Auto-1	4WD	Electricity	FA	T3B0	Federal Tier 3 Bin 0	JTSLV00.0L2S	large car	10	101	102	102	10	Elite	0
TESLA Model S 100D	N/A	N/A	Auto-1	4WD	Electricity	CA	ZEV	California ZEV	JTSLV00.0L2S	large car	10	101	102	102	10	Elite	0
TESLA Model S 75D	N/A	N/A	Auto-1	4WD	Electricity	FA	T3B0	Federal Tier 3 Bin 0	JTSLV00.0L2S	large car	10	102	105	103	10	Elite	0
TESLA Model S 75D	N/A	N/A	Auto-1	4WD	Electricity	CA	ZEV	California ZEV	JTSLV00.0L2S	large car	10	102	105	103	10	Elite	0
TESLA Model S 75kWh	N/A	N/A	Auto-1	2WD	Electricity	FA	T3B0	Federal Tier 3 Bin 0	JTSLV00.0L1S	large car	10	97	100	98	10	Elite	0
TESLA Model S 75kWh	N/A	N/A	Auto-1	2WD	Electricity	CA	ZEV	California ZEV	JTSLV00.0L1S	large car	10	97	100	98	10	Elite	0
TESLA Model S P100D	N/A	N/A	Auto-1	4WD	Electricity	FA	T3B0	Federal Tier 3 Bin 0	JTSLV00.0L2S	large car	10	92	105	98	10	Elite	0
TESLA Model S P100D	N/A	N/A	Auto-1	4WD	Electricity	CA	ZEV	California ZEV	JTSLV00.0L2S	large car	10	92	105	98	10	Elite	0
TESLA Model X 100D	N/A	N/A	Auto-1	4WD	Electricity	FA	T3B0	Federal Tier 3 Bin 0	JTSLV00.0L2X	standard SUV	10	86	89	87	10	Elite	0
TESLA Model X 75D	N/A	N/A	Auto-1	4WD	Electricity	FA	T3B0	Federal Tier 3 Bin 0	JTSLV00.0L2X	standard SUV	10	91	95	93	10	Elite	0
TESLA Model X P100D	N/A	N/A	Auto-1	4WD	Electricity	FA	T3B0	Federal Tier 3 Bin 0	JTSLV00.0L2X	standard SUV	10	83	89	85	10	Elite	0
TOYOTA 4Runner	4	6	SemiAuto-5	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JTYXT04.0B6S	standard SUV	3	17	21	18	3	No	479
TOYOTA 4Runner	4	6	SemiAuto-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	JTYXT04.0B6S	standard SUV	3	17	21	18	3	No	479
TOYOTA 4Runner	4	6	SemiAuto-5	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JTYXT04.0B6S	standard SUV	3	17	20	18	3	No	491
TOYOTA 4Runner	4	6	SemiAuto-5	4WD	Gasoline	CA	U2	California LEV-II ULEV	JTYXT04.0B6S	standard SUV	3	17	20	18	3	No	491
TOYOTA 86	2	4	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	JFJXV02.0AJM	small car	1	21	28	24	5	No	373
TOYOTA 86	2	4	Man-6	2WD	Gasoline	FA	T3B160	Federal Tier 3 Bin 160	JFJXV02.0AJM	small car	1	21	28	24	5	No	373
TOYOTA 86	2	4	SemiAuto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	JFJXV02.0AJM	small car	1	24	32	27	6	No	328
TOYOTA 86	2	4	SemiAuto-6	2WD	Gasoline	FA	T3B160	Federal Tier 3 Bin 160	JFJXV02.0AJM	small car	1	24	32	27	6	No	328
TOYOTA Avalon	3.5	6	SemiAuto-6	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JTYXV03.5B6C	midsize car	3	21	30	24	5	No	366
TOYOTA Avalon	3.5	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	JTYXV03.5B6C	midsize car	3	21	30	24	5	No	366
TOYOTA Avalon Hybrid	2.5	4	SCV-6	2WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JTYXV02.5P34	midsize car	7	40	39	40	9	Yes	223
TOYOTA Avalon Hybrid	2.5	4	SCV-6	2WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	JTYXV02.5P34	midsize car	7	40	39	40	9	Yes	223
TOYOTA C-HR	2	4	SCV-7	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JTYXV02.0K6B	small car	3	27	31	29	6	No	305
TOYOTA C-HR	2	4	SCV-7	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JTYXV02.0K6B	small car	3	27	31	29	6	No	305
TOYOTA Camry	2.5	4	SemiAuto-8	2WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JTYXV02.5P3A	midsize car	7	29	41	34	8	Yes	264
TOYOTA Camry	2.5	4	SemiAuto-8	2WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	JTYXV02.5P3A	midsize car	7	29	41	34	8	Yes	264
TOYOTA Camry	3.5	6	SemiAuto-8	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	JTYXV03.5M5B	midsize car	5	22	33	26	5	No	338
TOYOTA Camry	3.5	6	SemiAuto-8	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JTYXV03.5M5B	midsize car	5	22	33	26	5	No	338
TOYOTA Camry Hybrid LE	2.5	4	SCV-6	2WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JTYXV02.5P35	midsize car	7	51	53	52	10	Elite	170
TOYOTA Camry Hybrid LE	2.5	4	SCV-6	2WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	JTYXV02.5P35	midsize car	7	51	53	52	10	Elite	170
TOYOTA Camry Hybrid XLE/SE	2.5	4	SCV-6	2WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JTYXV02.5P33	midsize car	7	44	47	46	10	Elite	195
TOYOTA Camry Hybrid XLE/SE	2.5	4	SCV-6	2WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	JTYXV02.5P33	midsize car	7	44	47	46	10	Elite	195
TOYOTA Camry LE/SE	2.5	4	SemiAuto-8	2WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JTYXV02.5P3A	midsize car	7	28	39	32	7	Yes	277
TOYOTA Camry LE/SE	2.5	4	SemiAuto-8	2WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	JTYXV02.5P3A	midsize car	7	28	39	32	7	Yes	277
TOYOTA Camry XLE/XSE	2.5	4	SemiAuto-8	2WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JTYXV02.5P3A	midsize car	7	28	39	32	7	Yes	274
TOYOTA Camry XLE/XSE	2.5	4	SemiAuto-8	2WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	JTYXV02.5P3A	midsize car	7	28	39	32	7	Yes	274
TOYOTA Camry XSE	3.5	6	SemiAuto-8	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	JTYXV03.5M5B	midsize car	5	22	32	26	5	No	345
TOYOTA Camry XSE	3.5	6	SemiAuto-8	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JTYXV03.5M5B	midsize car	5	22	32	26	5	No	345
TOYOTA Corolla	1.8	4	CVT	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JTYXV01.8B6A	midsize car	3	28	36	32	7	Yes	281
TOYOTA Corolla	1.8	4	CVT	2WD	Gasoline	CA	U2	California LEV-II ULEV	JTYXV01.8B6A	midsize car	3	28	36	32	7	Yes	281
